Churn_ID,Client_ID,Date_Resiliation,Raisons_Resiliation,Score_Churn
4302,1217,2024-05-03,Facturation incorrecte,79
4303,1097,2024-04-24,Autre,64
4304,4153,2024-02-08,Mauvaise couverture réseau,89
4305,3058,2024-02-08,Autre,84
4306,3229,2024-01-13,Facturation incorrecte,86
4307,2311,2024-11-08,Problème de service client,75
4308,1240,2024-08-03,Problème de service client,73
4309,717,2024-09-06,Problème de service client,75
4310,4709,2024-04-06,Problème de service client,97
4311,1667,2024-05-31,Facturation incorrecte,96
4312,3465,2024-11-26,Mauvaise couverture réseau,88
4313,4472,2024-08-18,Autre,72
4314,4987,2024-09-09,Facturation incorrecte,62
4315,603,2024-02-26,Facturation incorrecte,78
4316,1661,2024-08-21,Facturation incorrecte,68
4317,2127,2024-08-28,Problème de service client,97
4318,334,2024-04-04,Problème de service client,100
4319,43,2024-06-08,Autre,78
4320,3217,2024-12-03,Autre,83
4321,1022,2024-09-21,Facturation incorrecte,78
4322,3431,2024-05-26,Mauvaise couverture réseau,70
4323,4087,2024-09-17,Problème de service client,88
4324,1547,2024-04-17,Autre,70
4325,1200,2024-01-23,Autre,79
4326,2729,2024-03-19,Autre,80
4327,1466,2024-08-18,Facturation incorrecte,96
4328,276,2024-10-13,Facturation incorrecte,76
4329,2601,2024-08-06,Autre,65
4330,4585,2024-11-09,Autre,84
4331,4057,2024-02-16,Problème de service client,85
4332,1227,2024-11-17,Problème de service client,89
4333,3496,2024-03-26,Mauvaise couverture réseau,90
4334,1145,2024-09-14,Problème de service client,71
4335,4804,2024-12-07,Facturation incorrecte,88
4336,315,2024-12-05,Mauvaise couverture réseau,71
4337,4882,2024-05-03,Autre,87
4338,2389,2024-01-21,Problème de service client,71
4339,3102,2024-07-28,Problème de service client,95
4340,2305,2024-01-07,Mauvaise couverture réseau,92
4341,3769,2024-01-26,Facturation incorrecte,94
4342,3609,2024-01-29,Mauvaise couverture réseau,76
4343,3874,2024-04-16,Problème de service client,98
4344,2265,2024-10-27,Facturation incorrecte,98
4345,896,2024-05-15,Problème de service client,91
4346,845,2024-09-22,Mauvaise couverture réseau,75
4347,4848,2024-05-04,Mauvaise couverture réseau,60
4348,3589,2024-11-04,Autre,99
4349,2193,2024-01-30,Problème de service client,88
4350,1955,2024-11-17,Facturation incorrecte,61
4351,2622,2024-09-07,Problème de service client,97
4352,2885,2024-06-16,Facturation incorrecte,84
4353,193,2024-09-16,Mauvaise couverture réseau,82
4354,2100,2024-07-31,Autre,77
4355,4765,2024-01-02,Mauvaise couverture réseau,72
4356,2296,2024-12-06,Facturation incorrecte,78
4357,3881,2024-09-30,Mauvaise couverture réseau,78
4358,4077,2024-05-18,Mauvaise couverture réseau,86
4359,1371,2024-09-19,Problème de service client,81
4360,4967,2024-01-15,Mauvaise couverture réseau,68
4361,1567,2024-06-08,Mauvaise couverture réseau,60
4362,1251,2024-10-04,Mauvaise couverture réseau,82
4363,3815,2024-12-03,Facturation incorrecte,65
4364,3451,2024-02-16,Facturation incorrecte,94
4365,1153,2024-07-07,Mauvaise couverture réseau,68
4366,3604,2024-10-07,Mauvaise couverture réseau,69
4367,73,2024-05-10,Facturation incorrecte,77
4368,1960,2024-03-06,Mauvaise couverture réseau,75
4369,4433,2024-05-20,Mauvaise couverture réseau,95
4370,3631,2024-09-10,Autre,69
4371,2227,2024-03-28,Mauvaise couverture réseau,69
4372,1085,2024-05-18,Facturation incorrecte,91
4373,1939,2024-06-19,Problème de service client,82
4374,1607,2024-04-24,Mauvaise couverture réseau,87
4375,1695,2024-11-11,Facturation incorrecte,94
4376,2682,2024-05-18,Autre,95
4377,4980,2024-07-03,Autre,100
4378,2052,2024-07-16,Mauvaise couverture réseau,96
4379,3398,2024-06-19,Problème de service client,62
4380,997,2024-04-26,Facturation incorrecte,82
4381,4023,2024-07-25,Mauvaise couverture réseau,88
4382,4584,2024-05-06,Autre,62
4383,4251,2024-01-13,Facturation incorrecte,99
4384,3507,2024-02-03,Mauvaise couverture réseau,64
4385,143,2024-08-26,Autre,64
4386,2122,2024-06-08,Mauvaise couverture réseau,77
4387,2593,2024-03-06,Autre,99
4388,208,2024-01-26,Autre,88
4389,1056,2024-04-10,Mauvaise couverture réseau,90
4390,4893,2024-11-01,Facturation incorrecte,82
4391,4554,2024-01-01,Facturation incorrecte,92
4392,3560,2024-08-05,Facturation incorrecte,79
4393,3556,2024-08-23,Mauvaise couverture réseau,65
4394,642,2024-11-22,Mauvaise couverture réseau,83
4395,4359,2024-10-19,Autre,61
4396,4790,2024-10-23,Autre,74
4397,82,2024-10-17,Facturation incorrecte,95
4398,1210,2024-06-27,Facturation incorrecte,69
4399,1967,2024-08-09,Facturation incorrecte,93
4400,2848,2024-08-18,Autre,85
4401,325,2024-04-19,Problème de service client,74
4402,275,2024-08-12,Autre,61
4403,3942,2024-04-27,Problème de service client,83
4404,1323,2024-03-06,Facturation incorrecte,60
4405,740,2024-04-25,Facturation incorrecte,61
4406,2496,2024-07-07,Problème de service client,74
4407,4370,2024-06-28,Autre,70
4408,2402,2024-10-21,Mauvaise couverture réseau,73
4409,4249,2024-10-02,Problème de service client,66
4410,1991,2024-03-05,Facturation incorrecte,80
4411,2088,2024-10-18,Problème de service client,81
4412,257,2024-11-21,Mauvaise couverture réseau,81
4413,1344,2024-09-27,Mauvaise couverture réseau,72
4414,2443,2024-09-07,Problème de service client,63
4415,870,2024-06-08,Problème de service client,85
4416,3607,2024-06-01,Facturation incorrecte,71
4417,3684,2024-11-21,Mauvaise couverture réseau,67
4418,1185,2024-07-31,Facturation incorrecte,74
4419,402,2024-02-12,Autre,98
4420,1190,2024-06-26,Autre,62
4421,4349,2024-12-05,Problème de service client,87
4422,2817,2024-10-23,Problème de service client,94
4423,4916,2024-06-15,Facturation incorrecte,87
4424,1094,2024-10-24,Autre,73
4425,4500,2024-10-07,Problème de service client,81
4426,4703,2024-07-17,Mauvaise couverture réseau,60
4427,2605,2024-08-02,Mauvaise couverture réseau,96
4428,3418,2024-12-12,Facturation incorrecte,95
4429,1336,2024-09-21,Problème de service client,64
4430,3901,2024-10-26,Autre,71
4431,4298,2024-03-06,Facturation incorrecte,88
4432,463,2024-08-10,Problème de service client,81
4433,2428,2024-02-18,Mauvaise couverture réseau,93
4434,1616,2024-07-02,Problème de service client,63
4435,2087,2024-08-03,Mauvaise couverture réseau,71
4436,3267,2024-12-16,Problème de service client,76
4437,1740,2024-06-25,Mauvaise couverture réseau,78
4438,3699,2024-11-20,Facturation incorrecte,78
4439,986,2024-05-13,Mauvaise couverture réseau,77
4440,2259,2024-09-03,Mauvaise couverture réseau,65
4441,2142,2024-05-18,Mauvaise couverture réseau,70
4442,305,2024-11-08,Problème de service client,100
4443,2176,2024-09-04,Mauvaise couverture réseau,90
4444,1537,2024-03-13,Facturation incorrecte,65
4445,1228,2024-07-27,Autre,94
4446,4292,2024-10-05,Problème de service client,83
4447,263,2024-01-25,Problème de service client,89
4448,3701,2024-11-14,Mauvaise couverture réseau,86
4449,171,2024-03-26,Autre,69
4450,1089,2024-07-15,Problème de service client,87
4451,3390,2024-10-05,Autre,70
4452,3307,2024-07-31,Autre,95
4453,4841,2024-02-20,Facturation incorrecte,72
4454,3042,2024-04-18,Mauvaise couverture réseau,60
4455,1930,2024-05-16,Autre,94
4456,312,2024-03-07,Mauvaise couverture réseau,61
4457,687,2024-06-01,Autre,62
4458,3836,2024-08-14,Mauvaise couverture réseau,78
4459,4036,2024-03-21,Autre,75
4460,1520,2024-11-05,Autre,66
4461,3288,2024-04-20,Problème de service client,60
4462,3472,2024-12-13,Problème de service client,98
4463,1036,2024-06-07,Problème de service client,76
4464,1431,2024-03-02,Facturation incorrecte,90
4465,3891,2024-01-26,Problème de service client,84
4466,1300,2024-10-15,Autre,90
4467,1296,2024-12-10,Autre,67
4468,4659,2024-06-20,Facturation incorrecte,79
4469,154,2024-09-27,Problème de service client,83
4470,323,2024-08-06,Mauvaise couverture réseau,72
4471,2958,2024-08-01,Autre,86
4472,6,2024-03-14,Mauvaise couverture réseau,96
4473,4790,2024-05-08,Mauvaise couverture réseau,70
4474,1151,2024-05-30,Facturation incorrecte,100
4475,252,2024-02-22,Autre,78
4476,3920,2024-08-24,Problème de service client,86
4477,3923,2024-02-10,Problème de service client,71
4478,4088,2024-01-14,Autre,63
4479,1375,2024-04-14,Mauvaise couverture réseau,61
4480,2822,2024-04-17,Facturation incorrecte,89
4481,2609,2024-03-20,Problème de service client,83
4482,137,2024-02-12,Facturation incorrecte,67
4483,3733,2024-02-03,Mauvaise couverture réseau,93
4484,4339,2024-01-26,Autre,89
4485,3742,2024-07-08,Facturation incorrecte,61
4486,4498,2024-07-22,Autre,82
4487,2053,2024-07-17,Mauvaise couverture réseau,62
4488,373,2024-02-15,Mauvaise couverture réseau,100
4489,874,2024-08-31,Autre,81
4490,1627,2024-09-12,Facturation incorrecte,99
4491,2660,2024-08-26,Facturation incorrecte,92
4492,4293,2024-10-12,Autre,91
4493,4386,2024-02-24,Facturation incorrecte,87
4494,2335,2024-10-01,Mauvaise couverture réseau,94
4495,3298,2024-07-19,Autre,65
4496,2237,2024-09-24,Autre,100
4497,2905,2024-04-25,Mauvaise couverture réseau,64
4498,2206,2024-03-28,Facturation incorrecte,68
4499,2461,2024-09-22,Mauvaise couverture réseau,97
4500,4541,2024-07-21,Problème de service client,75
4501,1557,2024-09-01,Autre,94
4502,4051,2024-03-27,Facturation incorrecte,90
4503,4872,2024-10-15,Autre,60
4504,2149,2024-04-23,Autre,91
4505,4345,2024-08-25,Autre,89
4506,1151,2024-09-13,Mauvaise couverture réseau,76
4507,385,2024-02-08,Mauvaise couverture réseau,95
4508,2186,2024-07-07,Autre,85
4509,3660,2024-03-03,Problème de service client,89
4510,2458,2024-10-16,Facturation incorrecte,65
4511,2104,2024-06-29,Facturation incorrecte,100
4512,4491,2024-12-04,Mauvaise couverture réseau,61
4513,28,2024-01-17,Problème de service client,78
4514,23,2024-02-16,Facturation incorrecte,66
4515,2277,2024-01-19,Problème de service client,70
4516,3005,2024-08-10,Mauvaise couverture réseau,79
4517,1067,2024-11-30,Problème de service client,93
4518,1782,2024-01-01,Problème de service client,90
4519,3185,2024-02-26,Mauvaise couverture réseau,93
4520,1749,2024-08-24,Facturation incorrecte,88
4521,4680,2024-03-20,Problème de service client,81
4522,4016,2024-07-23,Autre,86
4523,2474,2024-11-18,Problème de service client,67
4524,3427,2024-08-19,Problème de service client,70
4525,866,2024-03-08,Autre,85
4526,2127,2024-01-15,Autre,60
4527,3880,2024-12-03,Facturation incorrecte,64
4528,3103,2024-04-23,Facturation incorrecte,60
4529,3022,2024-03-16,Facturation incorrecte,75
4530,1907,2024-05-16,Autre,70
4531,4580,2024-07-06,Problème de service client,65
4532,4852,2024-07-13,Mauvaise couverture réseau,87
4533,4470,2024-02-02,Problème de service client,65
4534,1848,2024-10-11,Mauvaise couverture réseau,96
4535,2581,2024-11-17,Facturation incorrecte,84
4536,1689,2024-08-17,Autre,84
4537,4974,2024-02-16,Problème de service client,73
4538,1697,2024-09-05,Mauvaise couverture réseau,80
4539,131,2024-05-25,Mauvaise couverture réseau,73
4540,315,2024-02-20,Problème de service client,67
4541,165,2024-01-09,Autre,64
4542,4922,2024-10-13,Autre,98
4543,412,2024-11-21,Problème de service client,91
4544,784,2024-01-03,Facturation incorrecte,71
4545,906,2024-02-11,Facturation incorrecte,70
4546,3143,2024-09-05,Mauvaise couverture réseau,75
4547,237,2024-01-18,Autre,62
4548,1784,2024-07-04,Facturation incorrecte,69
4549,2142,2024-06-10,Facturation incorrecte,94
4550,121,2024-11-29,Mauvaise couverture réseau,83
4551,4755,2024-01-05,Problème de service client,68
4552,4012,2024-02-21,Autre,60
4553,1121,2024-01-24,Autre,81
4554,2846,2024-11-22,Facturation incorrecte,72
4555,585,2024-01-24,Facturation incorrecte,62
4556,3283,2024-02-22,Autre,95
4557,3247,2024-11-16,Problème de service client,65
4558,2892,2024-05-05,Problème de service client,71
4559,1260,2024-07-22,Autre,64
4560,4239,2024-02-16,Problème de service client,95
4561,1127,2024-04-18,Facturation incorrecte,86
4562,4438,2024-09-19,Mauvaise couverture réseau,73
4563,1448,2024-04-09,Facturation incorrecte,64
4564,2981,2024-04-21,Mauvaise couverture réseau,98
4565,466,2024-09-03,Facturation incorrecte,81
4566,3747,2024-04-15,Autre,65
4567,96,2024-07-13,Mauvaise couverture réseau,77
4568,1238,2024-09-28,Facturation incorrecte,93
4569,280,2024-06-02,Mauvaise couverture réseau,66
4570,1903,2024-05-12,Facturation incorrecte,90
4571,1221,2024-04-04,Facturation incorrecte,65
4572,189,2024-07-20,Problème de service client,60
4573,565,2024-10-09,Problème de service client,63
4574,2803,2024-09-17,Problème de service client,69
4575,500,2024-07-15,Mauvaise couverture réseau,61
4576,72,2024-07-11,Problème de service client,100
4577,2682,2024-09-27,Mauvaise couverture réseau,76
4578,3044,2024-05-25,Autre,75
4579,4886,2024-03-14,Problème de service client,74
4580,4854,2024-04-10,Problème de service client,79
4581,3989,2024-04-30,Autre,86
4582,3760,2024-05-09,Facturation incorrecte,82
4583,3111,2024-09-07,Mauvaise couverture réseau,69
4584,597,2024-11-29,Facturation incorrecte,95
4585,2720,2024-11-27,Problème de service client,65
4586,584,2024-03-02,Facturation incorrecte,82
4587,3848,2024-01-16,Problème de service client,65
4588,3848,2024-03-21,Problème de service client,81
4589,4298,2024-05-25,Problème de service client,92
4590,1234,2024-08-18,Facturation incorrecte,71
4591,935,2024-06-09,Autre,99
4592,1674,2024-05-18,Facturation incorrecte,60
4593,3510,2024-10-05,Autre,88
4594,3635,2024-06-21,Autre,97
4595,1259,2024-07-23,Problème de service client,65
4596,2960,2024-10-22,Mauvaise couverture réseau,87
4597,1663,2024-03-26,Facturation incorrecte,86
4598,561,2024-01-10,Problème de service client,92
4599,31,2024-01-11,Autre,79
4600,1496,2024-01-09,Facturation incorrecte,60
4601,656,2024-05-05,Problème de service client,92
4602,3971,2024-01-04,Problème de service client,70
4603,835,2024-12-14,Problème de service client,73
4604,1085,2024-03-16,Autre,92
4605,3460,2024-01-07,Problème de service client,85
4606,4497,2024-12-15,Problème de service client,87
4607,3922,2024-01-22,Problème de service client,61
4608,1373,2024-04-25,Autre,78
4609,4054,2024-08-04,Autre,88
4610,3891,2024-02-11,Mauvaise couverture réseau,80
4611,4037,2024-01-20,Problème de service client,85
4612,2737,2024-06-18,Problème de service client,92
4613,2074,2024-08-09,Facturation incorrecte,90
4614,1136,2024-03-27,Facturation incorrecte,70
4615,1173,2024-10-18,Mauvaise couverture réseau,96
4616,3142,2024-01-22,Mauvaise couverture réseau,87
4617,2265,2024-07-11,Mauvaise couverture réseau,87
4618,544,2024-11-16,Problème de service client,92
4619,1980,2024-05-04,Mauvaise couverture réseau,94
4620,3213,2024-09-12,Autre,86
4621,492,2024-03-14,Problème de service client,89
4622,4884,2024-03-28,Mauvaise couverture réseau,66
4623,3,2024-10-29,Facturation incorrecte,70
4624,1566,2024-01-11,Autre,96
4625,3948,2024-08-05,Facturation incorrecte,97
4626,4837,2024-09-01,Facturation incorrecte,70
4627,2417,2024-08-05,Problème de service client,65
4628,4115,2024-01-26,Autre,74
4629,972,2024-04-18,Problème de service client,67
4630,542,2024-01-30,Problème de service client,85
4631,338,2024-06-16,Autre,74
4632,1468,2024-01-05,Autre,73
4633,4342,2024-03-17,Problème de service client,98
4634,4237,2024-01-10,Facturation incorrecte,79
4635,2497,2024-05-16,Autre,60
4636,3540,2024-05-27,Facturation incorrecte,86
4637,2298,2024-06-30,Mauvaise couverture réseau,85
4638,2934,2024-11-15,Mauvaise couverture réseau,73
4639,1006,2024-10-27,Autre,72
4640,2398,2024-11-16,Problème de service client,88
4641,686,2024-01-04,Facturation incorrecte,70
4642,2763,2024-09-25,Autre,74
4643,417,2024-07-14,Facturation incorrecte,83
4644,3420,2024-10-29,Autre,87
4645,4721,2024-07-21,Autre,92
4646,4726,2024-02-18,Problème de service client,84
4647,3209,2024-12-17,Mauvaise couverture réseau,66
4648,970,2024-07-20,Autre,85
4649,1122,2024-01-30,Facturation incorrecte,63
4650,3257,2024-08-18,Facturation incorrecte,88
4651,4865,2024-03-12,Facturation incorrecte,82
4652,85,2024-03-24,Mauvaise couverture réseau,70
4653,1561,2024-02-13,Problème de service client,60
4654,41,2024-09-23,Problème de service client,92
4655,399,2024-10-20,Mauvaise couverture réseau,84
4656,3922,2024-06-03,Autre,70
4657,725,2024-08-13,Facturation incorrecte,97
4658,3962,2024-10-07,Mauvaise couverture réseau,72
4659,1754,2024-10-19,Facturation incorrecte,71
4660,3067,2024-02-09,Autre,93
4661,4063,2024-09-09,Autre,66
4662,4613,2024-01-01,Mauvaise couverture réseau,75
4663,576,2024-05-08,Problème de service client,65
4664,4190,2024-11-03,Problème de service client,80
4665,3740,2024-12-06,Facturation incorrecte,89
4666,2477,2024-02-24,Mauvaise couverture réseau,67
4667,1890,2024-08-17,Problème de service client,61
4668,3317,2024-03-26,Autre,89
4669,4320,2024-07-05,Facturation incorrecte,86
4670,3918,2024-03-29,Problème de service client,62
4671,205,2024-10-24,Facturation incorrecte,87
4672,2542,2024-06-09,Problème de service client,82
4673,802,2024-02-24,Autre,87
4674,4553,2024-03-04,Problème de service client,66
4675,3340,2024-04-17,Facturation incorrecte,83
4676,4455,2024-05-03,Problème de service client,82
4677,3882,2024-12-10,Mauvaise couverture réseau,74
4678,4453,2024-10-19,Mauvaise couverture réseau,68
4679,2307,2024-08-18,Facturation incorrecte,88
4680,4800,2024-09-25,Problème de service client,98
4681,2787,2024-02-23,Autre,78
4682,1468,2024-06-19,Facturation incorrecte,79
